"","user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"2050","780292493988560897","Gabe Tango","g_tango_333","","",NA,FALSE,27,244,1,2068,2348,2016-09-26 06:26:42,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/780292493988560897/1512512783",NA,"http://pbs.twimg.com/profile_images/938172622772326401/m89os79V_normal.jpg"
"2051","946881577967112195","pat narron","PatNarron","","Retired And loving it. Mother, Grammy and sister. Hate PC love MAGA love DUKE lifelong fan",NA,FALSE,926,1240,0,14548,15091,2017-12-29 23:12:15,FALSE,NA,NA,"en",NA,NA,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"2052","34991028","DEPLORABLE Big O","os4185","Miami, FL","Trump 2020, 2nd Amendment NRA Endowment Life Member, US Submariner (NUKE), #CodeOfVets, Conservative, III%, #Trump, #AmericaFirst, #MAGA,#Qanon",NA,FALSE,81580,85638,218,33403,8661,2009-04-24 17:59:34,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/34991028/1456002840","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/807369481043329025/50DK50X6_normal.jpg"
"2053","1129150686","Loj","lorettastringfe","Edisto Island, SC","Proud American<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> Love Clemson Tigers<f0><U+009F><U+0090><U+00AF>
If Trump offends you....move along there's nothing for you here",NA,FALSE,1096,1277,10,16489,34995,2013-01-28 20:40:50,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1129150686/1515431154","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/862190108086337536/hwYADRja_normal.jpg"
"2054","34991028","DEPLORABLE Big O","os4185","Miami, FL","Trump 2020, 2nd Amendment NRA Endowment Life Member, US Submariner (NUKE), #CodeOfVets, Conservative, III%, #Trump, #AmericaFirst, #MAGA,#Qanon",NA,FALSE,81580,85638,218,33403,8661,2009-04-24 17:59:34,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/34991028/1456002840","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/807369481043329025/50DK50X6_normal.jpg"
"2055","22502240","Linda LeCuyer","lrlecuyer","Fernandina Beach, FL","I love,love,love my family,UGA football, genealogy, and my Southern roots.",NA,FALSE,2737,3091,68,70468,3179,2009-03-02 16:41:23,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/3240268839/98024a125c7daadce2e5d339434c357f_normal.png"
"2056","545563682","metal","kaybell17","","Always TRUMP",NA,FALSE,1523,1830,1,5829,7071,2012-04-05 00:43:49,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/551548193386029056/KVGs44CP_normal.jpeg"
"2057","2207787422","Deplorable Vinny","limbovinny","","Patriot<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>, Foreign Born US Citizen,American First, Independent Voter, 1A & 2A Against Tyranny! #MAGA, Freedom of religion but not Freedom to oppress Others !",NA,FALSE,6460,6933,48,60260,46201,2013-11-21 20:33:31,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2207787422/1515723149","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/831549210201763840/nq60V0RW_normal.jpg"
"2058","1129150686","Loj","lorettastringfe","Edisto Island, SC","Proud American<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> Love Clemson Tigers<f0><U+009F><U+0090><U+00AF>
If Trump offends you....move along there's nothing for you here",NA,FALSE,1096,1277,10,16489,34995,2013-01-28 20:40:50,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1129150686/1515431154","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/862190108086337536/hwYADRja_normal.jpg"
"2059","840318725291147264","Mimi","mimimayes13","","Vanderbilt grad, Mom, Reaganite, NAVAIR wife and RN in a former life. Pro life #MAGA  Joined 2009",NA,FALSE,4718,4595,34,97266,77063,2017-03-10 21:49:31,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/840318725291147264/1489196938",NA,"http://pbs.twimg.com/profile_images/842023413363404800/CDc1XjHy_normal.jpg"
"2060","34991028","DEPLORABLE Big O","os4185","Miami, FL","Trump 2020, 2nd Amendment NRA Endowment Life Member, US Submariner (NUKE), #CodeOfVets, Conservative, III%, #Trump, #AmericaFirst, #MAGA,#Qanon",NA,FALSE,81580,85638,218,33403,8661,2009-04-24 17:59:34,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/34991028/1456002840","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/807369481043329025/50DK50X6_normal.jpg"
"2061","959248078388781060","Ellie Eyck","Eyck55","","",NA,FALSE,12,98,0,987,4,2018-02-02 02:12:18,FALSE,NA,NA,"en",NA,NA,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"2062","2596671277","<f0><U+009F><U+0087><U+00A8><f0><U+009F><U+0087><U+00B1><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>Storme<f0><U+009F><U+0087><U+00A8><f0><U+009F><U+0087><U+00B1><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","stormestone","Texas","Not Rep Or Dem~
#American #Patriot
Protect #USConstitution #SecondAmendment & #America<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> 
Retweets Are Not Endorsements",NA,FALSE,6632,7195,232,217685,43801,2014-06-30 17:13:14,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2596671277/1514565972","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/899381985130500100/BCEPtRWl_normal.jpg"
"2063","260805395","Carol Weddle","Libra5405","  USA","",NA,FALSE,950,1188,1,15186,25202,2011-03-04 16:53:13,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/260805395/1517147001","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955933098323185664/aMaqA8No_normal.jpg"
"2064","819286699041767433","<f0><U+009F><U+0090><U+00B1> MeowTrump <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","MeowTrump","The White House","#MAGA #PresidentTrump Bringing Class back to our White House. Dad was WWII Hero B17. If you're a Snowflake, stay off my Twitter, I just shoveled.  <f0><U+009F><U+0090><U+00B1><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>",NA,FALSE,2475,2711,3,81306,28006,2017-01-11 20:55:45,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/819286699041767433/1517315534","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/819574319210635266/i7SWW96W_normal.jpg"
"2065","819286699041767433","<f0><U+009F><U+0090><U+00B1> MeowTrump <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","MeowTrump","The White House","#MAGA #PresidentTrump Bringing Class back to our White House. Dad was WWII Hero B17. If you're a Snowflake, stay off my Twitter, I just shoveled.  <f0><U+009F><U+0090><U+00B1><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>",NA,FALSE,2475,2711,3,81306,28006,2017-01-11 20:55:45,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/819286699041767433/1517315534","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/819574319210635266/i7SWW96W_normal.jpg"
"2066","824635044044148736","NaNa for MAGA<f0><U+009F><U+0099><U+008F><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","peartreemomma","United States","",NA,FALSE,225,801,0,15335,16383,2017-01-26 15:08:10,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/824635044044148736/1517086962",NA,"http://pbs.twimg.com/profile_images/957358214097629184/Vag4A3Vu_normal.jpg"
"2067","959248078388781060","Ellie Eyck","Eyck55","","",NA,FALSE,12,98,0,987,4,2018-02-02 02:12:18,FALSE,NA,NA,"en",NA,NA,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"2068","63170544","glenda george","sofiegeorge","","",NA,FALSE,1001,134,49,151661,121264,2009-08-05 15:57:21,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"2069","932125918679785473","Deb Wits","DebWhitley7","Alaska, USA","Trumpster, period",NA,FALSE,2596,3652,2,22406,20952,2017-11-19 05:58:31,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/932125918679785473/1512604165",NA,"http://pbs.twimg.com/profile_images/932611722380054529/y7yhKPBl_normal.jpg"
"2070","392783363","john","redletter99","New york","","https://t.co/pThv7Tgx9V",FALSE,2062,331,153,82429,11228,2011-10-17 15:25:54,FALSE,"https://t.co/pThv7Tgx9V","http://Donaldjtrump.com","en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/850423540134412288/QHpkRSok_normal.jpg"
"2071","959248078388781060","Ellie Eyck","Eyck55","","",NA,FALSE,12,98,0,987,4,2018-02-02 02:12:18,FALSE,NA,NA,"en",NA,NA,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"2072","735218466","Ms. P Henry","patriotshollow","Tea Party / ozark mts  ","My People came in 1730 to help build A Dream - <U+2764><U+FE0F>America #DAR #AMERICAN <U+FFFC>#AmericanCrusades <U+2620> #TakeAmericaBack #God1st #BanIslamFromAmerica","https://t.co/7PiLcOLvV2",FALSE,6373,6683,145,111296,4962,2012-08-03 17:14:34,FALSE,"https://t.co/7PiLcOLvV2","http://libertyonline.hypermall.com/henry-liberty.html","en","https://pbs.twimg.com/profile_banners/735218466/1462573724","http://pbs.twimg.com/profile_background_images/378800000176779290/mdnsyTbA.jpeg","http://pbs.twimg.com/profile_images/855379774348374016/Dct2XQNg_normal.jpg"
"2073","21448718","Cary Klein","Michcarian"," America","Progressive retired atty, all inclusive (except RWNJs)  & for God's sake no animal cruelty.  #Resistance To whom much is given, much is expected",NA,FALSE,4541,4996,124,60334,1097,2009-02-21 00:04:48,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/928399901469364228/rm_KpQzc_normal.jpg"
"2074","3252989051","JEFF WINTRUMPWIN<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","JEFF02163191","Indiana, USA","#MAGA Patriots vote out libs 2018! USA <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> Military Strength! Kill Enemy in Sight! Never coward from evil destroy it! #2020TrumpPence #BUILDKATESWALL #PurgeFBI",NA,FALSE,3248,3994,59,22931,20949,2015-05-14 02:06:17,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/3252989051/1516111205","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/961949744154185728/qpo8DSe0_normal.jpg"
"2075","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2076","63356488","Jim & Robin","Jimrobin44","","Vietnam Veteran married 44 years.",NA,FALSE,228,124,1,8199,15364,2009-08-06 03:29:51,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"2077","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2078","275201260","bill trump one","crawfishaka","","christian, Trump one, conservative,NRA , mini 14. , husband married to wonderful lady,gram pa, #TERMLIMITS. MAGA, ban Islam no lists. No I cards. no donations",NA,FALSE,17322,16974,7,175342,163912,2011-03-31 20:39:16,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/275201260/1512096215","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/940857455986331648/fwyd4Lkv_normal.jpg"
"2079","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2080","888892486399209472","PJH","PJH03760080","","CHRISTIAN-PATRIOTIC-Who loves hunting,fishing, and reading....",NA,FALSE,338,468,1,3101,4024,2017-07-22 22:44:18,FALSE,NA,NA,"en",NA,NA,"http://pbs.twimg.com/profile_images/889108580829470721/a2zv6Ojz_normal.jpg"
"2081","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2082","913256588","Martel Plieiades","MartelPlieiades","","#MAGA
https://t.co/VnARSrVkF8",NA,FALSE,8049,6991,42,32573,82,2012-10-29 21:16:10,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/913256588/1353198185","http://pbs.twimg.com/profile_background_images/703750841/a45a31085e9baa07c314eca098c77cd2.jpeg","http://pbs.twimg.com/profile_images/2812117897/2bd71302c2077a6f5cc8e75c451019af_normal.png"
"2083","267611753","I <f0><U+009F><U+0092><U+0096> the USA!","tksuting","","Proud American.  Married to LEGAL immigrant who also loves US! Daughter of retired USAF CMSgt. Love Vets!  Love our military. Love Trump!",NA,FALSE,166,272,5,3849,1797,2011-03-17 07:06:34,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/833030922605694976/7aJQbnZ-_normal.jpg"
"2084","125158380","Denise Downing","DanicaPfan7","California, U.S.A.","I'm a Danica Patrick Fan. I Love Racing- Nascar,Indycar & NHRA.",NA,FALSE,1570,2282,56,59227,96825,2010-03-21 22:21:58,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/125158380/1517801771","http://pbs.twimg.com/profile_background_images/384122886/free_twitter_designer.jpg","http://pbs.twimg.com/profile_images/960356347865841665/EbAz6CCh_normal.jpg"
"2085","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2086","800904228","RCV","rcat20sk","USA","Rebuild America for our Children #MakeAmericaGreatAgain",NA,FALSE,1168,957,49,15295,5110,2012-09-03 18:06:23,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/800904228/1456356636","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/702988600883818496/RX2KVIdX_normal.jpg"
"2087","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2088","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2089","44384359","John Tieso","johntieso","Arlington VA","Author, Educator, Consultant","http://t.co/4ti2FylJVA",FALSE,1268,2444,0,6680,5164,2009-06-03 15:43:43,FALSE,"http://t.co/4ti2FylJVA","http://www.minihansworld.typepad.com","en","https://pbs.twimg.com/profile_banners/44384359/1514648240","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/738378484293074944/YX0rjTKV_normal.jpg"
"2090","368544047","Bill Periman","BillPeriman","Texas","Deplorable Texas Biker 4 Trump  <U+039C><U+03BF><U+03BB><U+1F7C><U+03BD> <U+03BB><U+03AC>ße Followed by @AlfonZoRachel @VictoriaJackson @DineshDSouza @WashingtonTimes & Patriots like you. on GAB @OldAsDirt",NA,FALSE,33745,28767,438,320164,165221,2011-09-05 20:21:34,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/368544047/1505218857","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/911629931443929088/_QdzJxPY_normal.jpg"
"2091","368544047","Bill Periman","BillPeriman","Texas","Deplorable Texas Biker 4 Trump  <U+039C><U+03BF><U+03BB><U+1F7C><U+03BD> <U+03BB><U+03AC>ße Followed by @AlfonZoRachel @VictoriaJackson @DineshDSouza @WashingtonTimes & Patriots like you. on GAB @OldAsDirt",NA,FALSE,33745,28767,438,320164,165221,2011-09-05 20:21:34,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/368544047/1505218857","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/911629931443929088/_QdzJxPY_normal.jpg"
"2092","832102378568507392","America","genesisalfa1212","","",NA,FALSE,949,565,9,129546,124630,2017-02-16 05:40:41,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/832102378568507392/1500137754",NA,"http://pbs.twimg.com/profile_images/886268087275671552/zDgyvmlo_normal.jpg"
"2093","912384110047432705","The Colorado Anti-Left","staywokeco","Denver, CO","#ShadowBanned #Deplorable Exposing and triggering the anti-America left. Keeping the people of Colorado and America woke. Making America Great Again!",NA,FALSE,585,1096,5,1656,293,2017-09-25 18:31:37,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/912384110047432705/1506364703","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/962821217886527488/_zN8cpea_normal.jpg"
"2094","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2095","2953865988","NotABot<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>Deplorable Vlad","misterdish69","Sunny South Florida","Violence is the last refuge of incompetent - Robert Anson Heinlein",NA,FALSE,12640,835,183,157896,217,2014-12-31 18:00:00,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2953865988/1420177832","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/689060442996486148/unS5XljV_normal.png"
"2096","2953865988","NotABot<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>Deplorable Vlad","misterdish69","Sunny South Florida","Violence is the last refuge of incompetent - Robert Anson Heinlein",NA,FALSE,12640,835,183,157896,217,2014-12-31 18:00:00,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2953865988/1420177832","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/689060442996486148/unS5XljV_normal.png"
"2097","2953865988","NotABot<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>Deplorable Vlad","misterdish69","Sunny South Florida","Violence is the last refuge of incompetent - Robert Anson Heinlein",NA,FALSE,12640,835,183,157896,217,2014-12-31 18:00:00,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2953865988/1420177832","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/689060442996486148/unS5XljV_normal.png"
"2098","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2099","928710873358594049","Marsha M McGrath","clthcorde","east of Eden","#MAGA Canada US News #Trump2020",NA,FALSE,872,1435,1,13549,16437,2017-11-09 19:48:21,FALSE,NA,NA,"en",NA,NA,"http://pbs.twimg.com/profile_images/928984601787187200/NuRRwVh9_normal.jpg"
"2100","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2101","1135223293","Cullan Crothers","CullanCrothers","","",NA,FALSE,28,0,1,4474,4850,2013-01-30 21:11:04,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955844104683896834/HqYXL-Ko_normal.jpg"
"2102","958161599885336576","Rightwing From Seattle<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","DavidFrSeattle","United States","",NA,FALSE,51,127,0,534,448,2018-01-30 02:15:01,FALSE,NA,NA,"en",NA,NA,"http://pbs.twimg.com/profile_images/958175227174776832/YXbOlf47_normal.jpg"
"2103","710550537444265985","Bill rollins","Billrollins6","United States california","Retired MARINE once a MARINE,always a MARINE, Semper FI , proudly followed by General Flynn",NA,FALSE,6469,5820,147,168654,136329,2016-03-17 19:37:04,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/710550537444265985/1460320264",NA,"http://pbs.twimg.com/profile_images/717429047257489409/gbsvguG__normal.jpg"
"2104","701541169084248064","Stargazer1223","Southern1337","United States","<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>Trump 100%, Walls, Science, Author, Stargazing, Chess. #MAGA Just Another human stuck in the 3rd dimension. My views are my own.",NA,FALSE,5302,5039,17,17494,15149,2016-02-21 22:57:03,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/701541169084248064/1472367196","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/868666988846919680/F3_1kUpU_normal.jpg"
"2105","815288374827352064","Lars1122","LarryMarka1122","Boca Raton, FL","#MAGA #IStandWithTrump #ObamaGate #SusanRice #IstandwithIsrael #BuildTheWall  2A  Veteran  Vegetarian Animal lover  Independent  100% against islam & marx",NA,FALSE,12597,11720,21,37657,31226,2016-12-31 20:07:50,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/815288374827352064/1483288145",NA,"http://pbs.twimg.com/profile_images/815595527307980800/i8oFMdgy_normal.jpg"
"2106","513722174","Lisa Michelle","littlelisala","New York","Fiercely Pro-Israel/Reformed Dem fighting for truth, liberty, justice & American way! Intolerant of Anti-Semitic slurs/divisiveness. #MAGA","https://t.co/wu9MPrtQIE",FALSE,584,611,23,11921,1402,2012-03-03 23:30:07,FALSE,"https://t.co/wu9MPrtQIE","https://www.facebook.com/IJMnews","en",NA,"http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/2008274409/Me_normal.jpg"
"2107","4651346533","American Voter","polifictionfact"," ","I hire & fire US Congressmen & Senators. Time for empty talk is OVER. The time to DO YOUR JOB is NOW. ***NO LISTS*** #TheGreatAwakening #MAGA",NA,FALSE,6602,5198,2,8227,6226,2015-12-25 20:53:06,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/4651346533/1515689536",NA,"http://pbs.twimg.com/profile_images/951500769068507136/b9J8BIeC_normal.jpg"
"2108","885311298","Shannon Forusa","shannonrusso73","Boston, MA","Artist, Writer, Creative Thinker #FollowMeTwitterHasNaziHold#2A #ProLife #BanSharia #2018and2020Prep #TermLimits #BasedTrumpers  #SMWarriorQueen #Trump","https://t.co/lWQ9U6WSZq",FALSE,2596,4967,2,7666,11953,2012-10-16 21:08:11,FALSE,"https://t.co/lWQ9U6WSZq","http://uniteamericafirst.com/vote-dem-out-2018/","en","https://pbs.twimg.com/profile_banners/885311298/1498861402","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/910991095873622016/1qWi-mat_normal.jpg"
"2109","47792401","Maryjo Stone","Artgirlfun","San Diego Ca","family& friends. Trump/Pence 2020<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> NRA No on Sanctuary States. Build the Damn Wall Drain the Damn Swamp <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> USA One American News. Go Trump Go",NA,FALSE,1531,957,83,81351,8411,2009-06-17 00:36:23,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/788191210745704448/kFoUzDIO_normal.jpg"
"2110","3252989051","JEFF WINTRUMPWIN<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","JEFF02163191","Indiana, USA","#MAGA Patriots vote out libs 2018! USA <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> Military Strength! Kill Enemy in Sight! Never coward from evil destroy it! #2020TrumpPence #BUILDKATESWALL #PurgeFBI",NA,FALSE,3248,3994,59,22931,20949,2015-05-14 02:06:17,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/3252989051/1516111205","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/961949744154185728/qpo8DSe0_normal.jpg"
"2111","799712674573451264","Judy Ewell","judy_ewell","Lincoln, NE","Nebraska native , LHS 66, BryanSchool of Nursing 76. Wife, Mom, Grandma, Christian Conservative TAM Member (Minnie) Trump will MAGA ! NO Lists ! = Blocked !",NA,FALSE,1546,1624,33,45799,70104,2016-11-18 20:35:34,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/799712674573451264/1485189899",NA,"http://pbs.twimg.com/profile_images/824397530796539905/6ejoGuMZ_normal.jpg"
"2112","1145724890","Carla Lykins <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>#MAGA2018","carlalykins","Living on the edge. USA ","Family, black labs, hiking, nature. #Christian #DAR #PresidentTrump #MAGA #AmericaFirst  RT doesn't endorse. No DM, groups, lists.",NA,FALSE,5342,4793,145,51085,31237,2013-02-03 17:22:12,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1145724890/1515176134","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/910181202648236033/JRmIAd4h_normal.jpg"
"2113","255629502","Starr","errinjm60","Oregon, USA","Pro law enforcement; Pro Trump (Pro fair/factual/verified News, if it exists)! These so-called protesters are really riot instigators! Anti-illegals!",NA,FALSE,369,240,11,13976,9213,2011-02-21 19:12:32,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/255629502/1484198510","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/825944307563589633/7Goe-3jK_normal.jpg"
"2114","820894978423463939","Pam Perreault","RealPPerreault","","",NA,FALSE,213,152,1,25713,78712,2017-01-16 07:26:29,FALSE,NA,NA,"en",NA,NA,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
